"id","high_risk","outcome"
4294,FALSE,2
4295,FALSE,1
4296,FALSE,0
4297,FALSE,1
4298,FALSE,0
4299,FALSE,2
4300,TRUE,4
4301,FALSE,1
4302,TRUE,4
4303,FALSE,3
4304,FALSE,1
4305,FALSE,2
4306,FALSE,2
4307,FALSE,3
4308,TRUE,4
4309,FALSE,1
4310,FALSE,1
4311,FALSE,3
4312,FALSE,1
4313,FALSE,3
4314,TRUE,4
4315,TRUE,4
4316,FALSE,0
4317,FALSE,1
4318,FALSE,1
4319,TRUE,4
4320,TRUE,4
4321,FALSE,0
4322,FALSE,1
4323,FALSE,1
4324,TRUE,4
4325,FALSE,0
4326,FALSE,3
4327,TRUE,4
4328,TRUE,4
4329,FALSE,1
4330,FALSE,2
4331,TRUE,4
4332,FALSE,1
4333,FALSE,0
4334,FALSE,1
4335,TRUE,4
4336,FALSE,1
4337,FALSE,2
4338,FALSE,0
4339,FALSE,0
4340,TRUE,4
4341,FALSE,1
4342,FALSE,0
4343,TRUE,4
4344,FALSE,0
4345,TRUE,4
4346,FALSE,2
4347,FALSE,0
4348,TRUE,3
4349,TRUE,4
4350,TRUE,4
4351,FALSE,2
4352,FALSE,1
4353,TRUE,4
4354,TRUE,4
4355,FALSE,1
4356,FALSE,2
4357,FALSE,0
4358,FALSE,1
4359,FALSE,1
4360,FALSE,3
4361,FALSE,0
4362,FALSE,2
4363,TRUE,4
4364,TRUE,4
4365,TRUE,4
4366,FALSE,1
4367,TRUE,4
4368,TRUE,4
4369,FALSE,0
4370,FALSE,0
4371,FALSE,0
4372,TRUE,4
4373,FALSE,1
4374,FALSE,1
4375,TRUE,4
4376,FALSE,2
4377,FALSE,0
4378,FALSE,1
4379,FALSE,3
4380,FALSE,1
4381,TRUE,4
4382,TRUE,4
4383,FALSE,1
4384,FALSE,0
4385,TRUE,4
4386,TRUE,4
4387,TRUE,4
4388,FALSE,1
4389,FALSE,0
4390,FALSE,1
4391,FALSE,1
4392,FALSE,2
4393,TRUE,4
4394,FALSE,0
4395,FALSE,0
4396,TRUE,4
4397,FALSE,2
4398,FALSE,2
4399,FALSE,0
4400,FALSE,1
4401,TRUE,4
4402,FALSE,2
4403,FALSE,4
4404,FALSE,0
4405,TRUE,3
4406,FALSE,2
4407,FALSE,1
4408,TRUE,4
4409,TRUE,4
4410,TRUE,4
4411,TRUE,4
4412,TRUE,4
4413,FALSE,0
4414,FALSE,2
4415,FALSE,0
4416,FALSE,0
4417,FALSE,0
4418,TRUE,4
4419,FALSE,1
4420,FALSE,2
4421,FALSE,0
4422,FALSE,1
4423,FALSE,0
4424,FALSE,1
4425,TRUE,4
4426,TRUE,4
4427,FALSE,1
4428,TRUE,4
4429,TRUE,4
4430,FALSE,0
4431,FALSE,1
4432,FALSE,1
4433,FALSE,2
4434,FALSE,2
4435,FALSE,1
4436,FALSE,2
4437,FALSE,1
4438,FALSE,1
4439,FALSE,0
4440,FALSE,1
4441,FALSE,1
4442,TRUE,4
4443,TRUE,4
4444,TRUE,4
4445,FALSE,1
4446,TRUE,4
4447,TRUE,4
4448,FALSE,2
4449,FALSE,1
4450,FALSE,2
4451,FALSE,1
4452,TRUE,4
4453,FALSE,2
4454,TRUE,4
4455,FALSE,1
4456,TRUE,4
4457,FALSE,0
4458,FALSE,1
4459,FALSE,3
4460,FALSE,1
4461,FALSE,0
4462,FALSE,0
4463,FALSE,1
4464,FALSE,3
4465,TRUE,4
4466,FALSE,0
4467,FALSE,1
4468,TRUE,4
4469,TRUE,4
4470,FALSE,0
4471,TRUE,4
4472,TRUE,4
4473,FALSE,2
4474,FALSE,2
4475,FALSE,2
4476,TRUE,4
4477,FALSE,2
4478,FALSE,0
4479,TRUE,4
4480,FALSE,0
4481,TRUE,4
4482,FALSE,0
4483,TRUE,4
4484,FALSE,2
4485,TRUE,4
4486,TRUE,4
4487,TRUE,4
4488,FALSE,1
4489,TRUE,4
4490,FALSE,0
4491,FALSE,1
4492,FALSE,0
4493,FALSE,0
4494,TRUE,4
4495,FALSE,2
4496,FALSE,1
4497,FALSE,2
4498,FALSE,1
4499,FALSE,2
4500,TRUE,4
4501,FALSE,2
4502,FALSE,0
4503,FALSE,1
4504,FALSE,0
4505,FALSE,0
4506,TRUE,3
4507,TRUE,4
4508,TRUE,4
4509,TRUE,4
4510,FALSE,0
4511,TRUE,4
4512,FALSE,3
4513,FALSE,2
4514,FALSE,1
4515,FALSE,1
4516,FALSE,2
4517,FALSE,2
4518,FALSE,2
4519,TRUE,4
4520,FALSE,3
4521,FALSE,1
4522,FALSE,2
4523,FALSE,3
4524,FALSE,1
4525,TRUE,4
4526,FALSE,0
4527,FALSE,1
4528,TRUE,4
4529,FALSE,1
4530,FALSE,0
4531,FALSE,2
4532,TRUE,4
4533,FALSE,2
4534,FALSE,3
4535,FALSE,0
4536,FALSE,1
4537,FALSE,1
4538,TRUE,4
4539,TRUE,4
4540,FALSE,1
4541,FALSE,1
4542,FALSE,1
4543,FALSE,3
4544,FALSE,2
4545,TRUE,4
4546,FALSE,1
4547,FALSE,0
4548,TRUE,4
4549,FALSE,2
4550,TRUE,4
4551,TRUE,4
4552,TRUE,4
4553,FALSE,0
4554,FALSE,2
4555,FALSE,0
4556,FALSE,0
4557,TRUE,4
4558,FALSE,0
4559,FALSE,3
4560,FALSE,1
4561,FALSE,2
4562,FALSE,0
4563,TRUE,4
4564,FALSE,0
4565,FALSE,3
4566,FALSE,0
4567,FALSE,1
4568,FALSE,3
4569,FALSE,1
4570,FALSE,2
4571,FALSE,1
4572,TRUE,4
4573,FALSE,1
4574,TRUE,4
4575,FALSE,1
4576,TRUE,4
4577,FALSE,3
4578,FALSE,1
4579,FALSE,0
4580,TRUE,4
4581,FALSE,2
4582,FALSE,2
4583,FALSE,1
4584,FALSE,1
4585,FALSE,4
4586,FALSE,2
4587,TRUE,4
4588,FALSE,2
4589,FALSE,1
4590,TRUE,4
4591,FALSE,1
4592,TRUE,4
4593,TRUE,4
4594,FALSE,0
4595,FALSE,1
4596,FALSE,0
4597,FALSE,0
4598,FALSE,1
4599,FALSE,1
4600,FALSE,3
4601,FALSE,0
4602,FALSE,0
4603,FALSE,0
4604,FALSE,2
4605,FALSE,0
4606,TRUE,4
4607,FALSE,0
4608,TRUE,4
4609,FALSE,1
4610,FALSE,0
4611,FALSE,2
4612,FALSE,3
4613,TRUE,4
4614,FALSE,2
4615,TRUE,4
4616,FALSE,0
4617,FALSE,2
4618,FALSE,3
4619,FALSE,2
4620,FALSE,0
4621,TRUE,4
4622,TRUE,4
4623,TRUE,4
4624,FALSE,0
4625,TRUE,4
4626,FALSE,3
4627,TRUE,4
4628,TRUE,4
4629,TRUE,4
4630,FALSE,1
4631,FALSE,2
4632,TRUE,4
4633,TRUE,4
4634,FALSE,2
4635,FALSE,1
4636,FALSE,0
4637,FALSE,0
4638,TRUE,4
4639,FALSE,1
4640,FALSE,2
4641,FALSE,1
4642,FALSE,1
4643,FALSE,1
4644,FALSE,2
4645,FALSE,2
4646,FALSE,1
4647,TRUE,4
4648,TRUE,4
4649,FALSE,1
4650,TRUE,4
4651,TRUE,4
4652,FALSE,1
4653,FALSE,1
4654,FALSE,1
4655,FALSE,1
4656,TRUE,4
4657,FALSE,2
4658,TRUE,4
4659,TRUE,4
4660,FALSE,1
4661,TRUE,4
4662,TRUE,4
4663,FALSE,1
4664,FALSE,4
4665,FALSE,0
4666,FALSE,0
4667,FALSE,3
4668,FALSE,2
4669,FALSE,1
4670,FALSE,1
4671,FALSE,1
4672,FALSE,0
4673,FALSE,1
4674,FALSE,1
4675,TRUE,4
4676,FALSE,0
4677,TRUE,4
4678,FALSE,1
4679,FALSE,4
4680,TRUE,4
4681,FALSE,1
4682,FALSE,3
4683,FALSE,2
4684,TRUE,4
4685,TRUE,4
4686,FALSE,2
4687,FALSE,1
4688,TRUE,4
4689,TRUE,4
4690,FALSE,1
4691,TRUE,4
4692,FALSE,0
4693,FALSE,2
4694,TRUE,4
4695,FALSE,2
4696,TRUE,4
4697,TRUE,4
4698,TRUE,4
4699,FALSE,1
4700,TRUE,4
4701,FALSE,3
4702,TRUE,4
4703,FALSE,3
4704,TRUE,4
4705,FALSE,1
4706,FALSE,0
4707,FALSE,1
4708,FALSE,3
4709,FALSE,0
4710,FALSE,0
4711,FALSE,1
4712,FALSE,2
4713,FALSE,2
4714,FALSE,1
4715,FALSE,3
4716,FALSE,1
4717,FALSE,1
4718,TRUE,4
4719,TRUE,4
4720,FALSE,0
4721,FALSE,1
4722,FALSE,0
4723,FALSE,1
4724,FALSE,1
4725,FALSE,2
4726,FALSE,1
4727,FALSE,1
4728,FALSE,1
4729,TRUE,4
4730,FALSE,2
4731,FALSE,1
4732,TRUE,4
4733,TRUE,4
4734,FALSE,2
4735,FALSE,2
4736,FALSE,2
4737,FALSE,1
4738,FALSE,0
4739,FALSE,1
4740,FALSE,1
4741,FALSE,2
4742,FALSE,0
4743,FALSE,0
4744,FALSE,1
4745,TRUE,4
4746,TRUE,3
4747,FALSE,2
4748,TRUE,4
4749,TRUE,4
4750,TRUE,4
4751,TRUE,4
4752,TRUE,4
4753,FALSE,1
4754,FALSE,1
4755,FALSE,0
4756,FALSE,2
4757,TRUE,4
4758,TRUE,4
4759,FALSE,3
4760,FALSE,0
4761,FALSE,0
4762,FALSE,1
4763,TRUE,4
4764,TRUE,4
4765,FALSE,3
4766,TRUE,4
4767,FALSE,0
4768,FALSE,0
4769,FALSE,0
4770,TRUE,4
4771,FALSE,2
4772,FALSE,0
4773,TRUE,4
4774,TRUE,4
4775,FALSE,1
4776,FALSE,2
4777,FALSE,0
4778,FALSE,0
4779,FALSE,1
4780,TRUE,4
4781,FALSE,2
4782,FALSE,1
4783,FALSE,0
4784,FALSE,1
4785,FALSE,2
4786,FALSE,1
4787,TRUE,4
4788,FALSE,0
4789,FALSE,1
4790,FALSE,3
4791,FALSE,0
4792,FALSE,1
4793,TRUE,4
4794,FALSE,1
4795,FALSE,2
4796,TRUE,4
4797,TRUE,4
4798,FALSE,3
4799,FALSE,0
4800,FALSE,1
4801,TRUE,4
4802,TRUE,4
4803,FALSE,1
4804,TRUE,4
4805,TRUE,4
4806,TRUE,4
4807,FALSE,2
4808,FALSE,1
4809,TRUE,4
4810,FALSE,1
4811,FALSE,0
4812,FALSE,0
4813,TRUE,4
4814,FALSE,0
4815,FALSE,1
4816,TRUE,4
4817,FALSE,2
4818,TRUE,4
4819,FALSE,1
4820,TRUE,4
4821,TRUE,4
4822,FALSE,2
4823,FALSE,2
4824,FALSE,2
4825,FALSE,1
4826,TRUE,4
4827,FALSE,0
4828,FALSE,1
4829,TRUE,4
4830,TRUE,4
4831,FALSE,1
4832,FALSE,2
4833,FALSE,1
4834,TRUE,4
4835,TRUE,4
4836,FALSE,2
4837,FALSE,2
4838,FALSE,0
4839,TRUE,4
4840,TRUE,4
4841,FALSE,3
4842,FALSE,2
4843,FALSE,0
4844,FALSE,1
4845,FALSE,2
4846,FALSE,0
4847,TRUE,4
4848,FALSE,2
4849,FALSE,0
4850,TRUE,4
4851,FALSE,1
4852,TRUE,4
4853,FALSE,0
4854,FALSE,0
4855,TRUE,4
4856,FALSE,1
4857,TRUE,4
4858,FALSE,2
4859,FALSE,1
4860,FALSE,2
4861,FALSE,2
4862,TRUE,4
4863,FALSE,1
4864,FALSE,1
4865,FALSE,0
4866,FALSE,2
4867,FALSE,2
4868,TRUE,4
4869,FALSE,1
4870,FALSE,3
4871,TRUE,4
4872,FALSE,3
4873,FALSE,3
4874,FALSE,1
4875,FALSE,2
4876,FALSE,1
4877,TRUE,4
4878,FALSE,2
4879,FALSE,3
4880,TRUE,4
4881,FALSE,3
4882,TRUE,4
4883,TRUE,4
4884,TRUE,4
4885,FALSE,1
4886,TRUE,4
4887,FALSE,0
4888,FALSE,0
4889,FALSE,1
4890,FALSE,1
4891,FALSE,1
4892,FALSE,2
4893,FALSE,0
4894,FALSE,1
4895,FALSE,3
4896,TRUE,4
4897,TRUE,4
4898,FALSE,1
4899,FALSE,1
4900,FALSE,2
4901,FALSE,2
4902,FALSE,0
4903,TRUE,4
4904,FALSE,2
4905,TRUE,4
4906,FALSE,0
4907,FALSE,0
4908,FALSE,0
4909,TRUE,3
4910,FALSE,2
4911,FALSE,1
4912,FALSE,1
4913,FALSE,0
4914,FALSE,1
4915,FALSE,1
4916,FALSE,2
4917,FALSE,1
4918,FALSE,1
4919,FALSE,0
4920,FALSE,1
4921,TRUE,4
4922,TRUE,4
4923,FALSE,1
4924,FALSE,1
4925,TRUE,4
4926,FALSE,0
4927,TRUE,4
4928,FALSE,3
4929,FALSE,0
4930,FALSE,3
4931,TRUE,4
4932,TRUE,4
4933,TRUE,4
4934,TRUE,4
4935,FALSE,1
4936,TRUE,4
4937,FALSE,3
4938,FALSE,1
4939,FALSE,2
4940,TRUE,4
4941,FALSE,1
4942,FALSE,1
4943,FALSE,1
4944,FALSE,2
4945,FALSE,0
4946,TRUE,4
4947,FALSE,1
4948,TRUE,4
4949,TRUE,4
4950,FALSE,0
4951,TRUE,4
4952,FALSE,2
4953,TRUE,4
4954,FALSE,2
4955,TRUE,4
4956,FALSE,2
4957,FALSE,1
4958,TRUE,4
4959,FALSE,1
4960,FALSE,2
4961,TRUE,4
4962,TRUE,4
4963,FALSE,0
4964,FALSE,2
4965,FALSE,0
4966,TRUE,4
4967,FALSE,1
4968,FALSE,2
4969,TRUE,4
4970,FALSE,1
4971,FALSE,0
4972,FALSE,1
4973,FALSE,1
4974,TRUE,4
4975,TRUE,4
4976,FALSE,0
4977,FALSE,0
4978,FALSE,1
4979,FALSE,1
4980,TRUE,4
4981,FALSE,2
4982,FALSE,0
4983,TRUE,4
4984,FALSE,1
4985,TRUE,4
4986,FALSE,2
4987,TRUE,4
4988,FALSE,0
4989,FALSE,2
4990,FALSE,2
4991,FALSE,1
4992,FALSE,1
4993,FALSE,1
4994,TRUE,4
4995,FALSE,1
4996,FALSE,4
4997,FALSE,0
4998,FALSE,2
4999,FALSE,0
5000,FALSE,0
5001,FALSE,1
5002,TRUE,4
5003,FALSE,0
5004,FALSE,0
5005,TRUE,4
5006,FALSE,2
5007,TRUE,4
5008,FALSE,1
5009,FALSE,1
5010,FALSE,1
5011,TRUE,4
5012,FALSE,1
5013,TRUE,4
5014,FALSE,2
5015,FALSE,1
5016,TRUE,4
5017,TRUE,4
5018,FALSE,1
5019,TRUE,4
5020,FALSE,1
5021,TRUE,4
5022,FALSE,0
5023,FALSE,1
5024,TRUE,4
5025,TRUE,4
5026,TRUE,4
5027,TRUE,4
5028,FALSE,1
5029,FALSE,2
5030,FALSE,1
5031,FALSE,2
5032,TRUE,4
5033,FALSE,1
5034,TRUE,4
5035,TRUE,4
5036,FALSE,1
5037,TRUE,4
5038,FALSE,2
5039,FALSE,2
5040,TRUE,4
5041,FALSE,1
5042,TRUE,4
5043,TRUE,4
5044,FALSE,2
5045,TRUE,4
5046,FALSE,1
5047,TRUE,4
5048,FALSE,0
5049,TRUE,4
5050,FALSE,2
5051,FALSE,2
5052,FALSE,0
5053,FALSE,3
5054,TRUE,4
5055,FALSE,2
5056,FALSE,0
5057,FALSE,2
5058,FALSE,1
5059,FALSE,3
5060,FALSE,3
5061,FALSE,2
5062,TRUE,4
5063,FALSE,2
5064,FALSE,0
5065,FALSE,1
5066,FALSE,1
5067,TRUE,4
5068,TRUE,4
5069,FALSE,1
5070,FALSE,1
5071,FALSE,2
5072,FALSE,0
5073,FALSE,1
5074,FALSE,0
5075,FALSE,2
5076,TRUE,4
5077,FALSE,0
5078,FALSE,1
5079,TRUE,4
5080,TRUE,4
5081,FALSE,1
5082,FALSE,1
5083,FALSE,2
5084,FALSE,1
5085,FALSE,1
5086,FALSE,2
5087,FALSE,2
5088,FALSE,2
5089,TRUE,4
5090,FALSE,2
5091,TRUE,4
5092,FALSE,2
5093,FALSE,1
5094,FALSE,1
5095,TRUE,4
5096,FALSE,0
5097,FALSE,2
5098,FALSE,2
5099,FALSE,1
5100,FALSE,0
5101,FALSE,1
5102,FALSE,2
5103,FALSE,1
5104,FALSE,1
5105,FALSE,0
5106,FALSE,1
5107,TRUE,4
5108,FALSE,1
5109,TRUE,4
5110,FALSE,0
5111,FALSE,0
5112,FALSE,2
5113,FALSE,3
5114,FALSE,1
5115,FALSE,2
5116,FALSE,1
5117,FALSE,2
5118,FALSE,2
5119,FALSE,1
5120,FALSE,1
5121,FALSE,3
5122,FALSE,3
5123,FALSE,2
5124,TRUE,4
5125,FALSE,2
5126,FALSE,2
5127,FALSE,1
5128,FALSE,0
5129,FALSE,1
5130,TRUE,4
5131,TRUE,4
5132,FALSE,3
5133,TRUE,4
5134,FALSE,1
5135,FALSE,0
5136,TRUE,4
5137,FALSE,1
5138,FALSE,1
5139,FALSE,1
5140,FALSE,2
5141,FALSE,2
5142,FALSE,2
5143,FALSE,1
5144,TRUE,4
5145,FALSE,0
5146,FALSE,2
5147,FALSE,0
5148,TRUE,4
5149,TRUE,4
5150,FALSE,0
5151,FALSE,1
5152,TRUE,4
5153,FALSE,0
5154,FALSE,0
5155,TRUE,4
5156,FALSE,2
5157,TRUE,4
5158,FALSE,1
5159,TRUE,4
5160,FALSE,2
5161,TRUE,4
5162,TRUE,4
5163,FALSE,1
5164,TRUE,4
5165,TRUE,4
5166,FALSE,0
5167,FALSE,2
5168,FALSE,1
5169,TRUE,4
5170,FALSE,1
5171,FALSE,3
5172,FALSE,2
5173,FALSE,3
5174,FALSE,1
5175,FALSE,1
5176,FALSE,2
5177,TRUE,4
5178,FALSE,2
5179,FALSE,0
5180,TRUE,4
5181,FALSE,2
5182,TRUE,4
5183,TRUE,4
5184,FALSE,1
5185,FALSE,2
5186,FALSE,0
5187,FALSE,1
5188,FALSE,1
5189,FALSE,2
5190,FALSE,3
5191,FALSE,1
5192,FALSE,1
5193,TRUE,4
5194,FALSE,3
5195,FALSE,1
5196,FALSE,1
5197,FALSE,1
5198,FALSE,1
5199,TRUE,4
5200,FALSE,2
5201,FALSE,0
5202,FALSE,3
5203,TRUE,4
5204,TRUE,4
5205,FALSE,0
5206,FALSE,0
5207,FALSE,2
5208,TRUE,4
5209,FALSE,0
5210,FALSE,1
5211,FALSE,1
5212,FALSE,2
5213,TRUE,4
5214,TRUE,4
5215,FALSE,1
5216,TRUE,4
5217,FALSE,0
5218,FALSE,0
5219,FALSE,2
5220,FALSE,2
5221,FALSE,1
5222,TRUE,4
5223,TRUE,4
5224,TRUE,4
5225,TRUE,4
5226,FALSE,2
5227,TRUE,4
5228,TRUE,4
5229,TRUE,4
5230,FALSE,2
5231,FALSE,1
5232,FALSE,1
5233,FALSE,2
5234,TRUE,4
5235,TRUE,4
5236,FALSE,0
5237,FALSE,2
5238,FALSE,3
5239,TRUE,4
5240,FALSE,2
5241,TRUE,4
5242,FALSE,1
5243,FALSE,2
5244,TRUE,4
5245,TRUE,4
5246,FALSE,1
5247,TRUE,4
5248,TRUE,4
5249,FALSE,1
5250,FALSE,2
5251,FALSE,2
5252,FALSE,2
5253,FALSE,0
5254,TRUE,4
5255,FALSE,3
5256,FALSE,2
5257,FALSE,1
5258,FALSE,2
5259,FALSE,3
5260,FALSE,1
5261,FALSE,3
5262,TRUE,4
5263,FALSE,1
5264,FALSE,0
5265,FALSE,2
5266,FALSE,0
5267,FALSE,1
5268,FALSE,2
5269,FALSE,1
5270,TRUE,4
5271,TRUE,3
5272,TRUE,4
5273,FALSE,1
5274,FALSE,0
5275,FALSE,1
5276,TRUE,3
5277,FALSE,2
5278,FALSE,0
5279,TRUE,4
5280,FALSE,2
5281,FALSE,2
5282,FALSE,2
5283,FALSE,2
5284,TRUE,4
5285,TRUE,4
5286,FALSE,1
5287,TRUE,4
5288,TRUE,3
5289,FALSE,0
5290,TRUE,4
5291,FALSE,0
5292,FALSE,4
5293,FALSE,2
5294,FALSE,1
5295,FALSE,2
5296,FALSE,3
5297,FALSE,1
5298,FALSE,2
5299,FALSE,1
5300,FALSE,2
5301,FALSE,2
5302,TRUE,4
5303,FALSE,0
5304,FALSE,1
5305,FALSE,1
5306,TRUE,4
5307,FALSE,0
5308,FALSE,0
5309,FALSE,0
5310,TRUE,4
5311,TRUE,4
5312,TRUE,4
5313,TRUE,4
5314,TRUE,4
5315,FALSE,0
5316,FALSE,0
5317,FALSE,1
5318,FALSE,1
5319,TRUE,4
5320,TRUE,4
5321,FALSE,2
5322,FALSE,3
5323,FALSE,1
5324,FALSE,2
5325,FALSE,0
5326,FALSE,0
5327,TRUE,4
5328,TRUE,4
5329,TRUE,4
5330,FALSE,2
5331,TRUE,4
5332,FALSE,3
5333,TRUE,4
5334,FALSE,2
5335,FALSE,1
5336,TRUE,4
5337,FALSE,4
5338,TRUE,4
5339,FALSE,0
5340,FALSE,0
5341,FALSE,0
5342,TRUE,4
5343,TRUE,4
5344,FALSE,1
5345,FALSE,2
5346,FALSE,1
5347,FALSE,0
5348,FALSE,3
5349,FALSE,0
5350,FALSE,1
5351,FALSE,2
5352,FALSE,2
5353,FALSE,0
5354,TRUE,4
5355,FALSE,0
5356,TRUE,4
5357,TRUE,4
5358,FALSE,0
5359,FALSE,1
5360,FALSE,2
5361,TRUE,4
5362,FALSE,1
5363,FALSE,1
5364,TRUE,4
5365,FALSE,2
5366,TRUE,4
5367,FALSE,1
5368,FALSE,1
5369,FALSE,1
5370,TRUE,4
5371,TRUE,4
5372,FALSE,1
5373,FALSE,1
5374,FALSE,1
5375,FALSE,2
5376,TRUE,4
5377,TRUE,4
5378,FALSE,2
5379,FALSE,0
5380,TRUE,4
5381,FALSE,1
5382,TRUE,4
5383,FALSE,1
5384,TRUE,4
5385,TRUE,4
5386,TRUE,4
5387,FALSE,2
5388,FALSE,1
5389,FALSE,0
5390,TRUE,4
5391,FALSE,1
5392,FALSE,1
5393,FALSE,1
5394,TRUE,4
5395,FALSE,2
5396,FALSE,2
5397,TRUE,4
5398,FALSE,1
5399,FALSE,3
5400,FALSE,2
5401,FALSE,0
5402,FALSE,2
5403,TRUE,4
5404,FALSE,1
5405,FALSE,0
5406,FALSE,1
5407,TRUE,4
5408,FALSE,2
5409,TRUE,4
5410,FALSE,2
5411,FALSE,2
5412,FALSE,1
5413,FALSE,0
5414,TRUE,4
5415,FALSE,1
5416,TRUE,4
5417,FALSE,1
5418,TRUE,4
5419,FALSE,2
5420,FALSE,0
5421,FALSE,1
5422,FALSE,2
5423,TRUE,4
5424,FALSE,2
5425,TRUE,4
5426,FALSE,1
5427,FALSE,1
5428,FALSE,0
5429,FALSE,2
5430,FALSE,0
5431,FALSE,1
5432,TRUE,4
5433,FALSE,1
5434,FALSE,1
5435,TRUE,4
5436,TRUE,4
5437,FALSE,2
5438,FALSE,2
5439,TRUE,4
5440,FALSE,1
5441,FALSE,3
5442,FALSE,3
5443,FALSE,1
5444,FALSE,1
5445,FALSE,1
5446,FALSE,0
5447,TRUE,4
5448,FALSE,3
5449,FALSE,0
5450,FALSE,2
5451,FALSE,0
5452,TRUE,4
5453,FALSE,2
5454,FALSE,4
5455,FALSE,1
5456,TRUE,4
5457,TRUE,4
5458,FALSE,0
5459,FALSE,1
5460,TRUE,4
5461,TRUE,4
5462,FALSE,0
5463,FALSE,1
5464,TRUE,4
5465,FALSE,1
5466,TRUE,4
5467,TRUE,4
5468,FALSE,1
5469,FALSE,3
5470,TRUE,4
5471,FALSE,1
5472,FALSE,0
5473,TRUE,4
5474,TRUE,4
5475,TRUE,4
5476,FALSE,2
5477,FALSE,0
5478,FALSE,3
5479,FALSE,1
5480,FALSE,1
5481,FALSE,1
5482,FALSE,2
5483,FALSE,1
5484,FALSE,3
5485,FALSE,1
5486,FALSE,1
5487,FALSE,1
5488,FALSE,1
5489,FALSE,2
5490,FALSE,1
5491,FALSE,1
5492,FALSE,0
5493,FALSE,1
5494,FALSE,2
5495,FALSE,0
5496,FALSE,1
5497,FALSE,2
5498,TRUE,4
5499,FALSE,1
5500,TRUE,4
5501,FALSE,1
5502,FALSE,3
5503,FALSE,1
5504,TRUE,4
5505,TRUE,4
5506,FALSE,1
5507,TRUE,4
5508,TRUE,4
5509,TRUE,4
5510,FALSE,1
5511,FALSE,1
5512,FALSE,2
5513,FALSE,1
5514,FALSE,3
5515,FALSE,0
5516,FALSE,1
5517,TRUE,4
5518,FALSE,2
5519,FALSE,2
5520,FALSE,0
5521,FALSE,1
5522,FALSE,0
5523,FALSE,2
5524,TRUE,4
5525,TRUE,4
5526,FALSE,1
5527,TRUE,4
5528,FALSE,1
5529,FALSE,2
5530,FALSE,1
5531,FALSE,2
5532,FALSE,1
5533,FALSE,2
5534,FALSE,1
5535,FALSE,0
5536,TRUE,4
5537,FALSE,1
5538,FALSE,1
5539,FALSE,0
5540,FALSE,2
5541,TRUE,4
5542,FALSE,2
5543,TRUE,4
5544,TRUE,4
5545,FALSE,3
5546,TRUE,4
5547,FALSE,4
5548,FALSE,1
5549,FALSE,3
5550,FALSE,1
5551,FALSE,1
5552,FALSE,0
5553,FALSE,2
5554,TRUE,4
5555,FALSE,2
5556,FALSE,3
5557,FALSE,2
5558,TRUE,4
5559,TRUE,4
5560,FALSE,2
5561,TRUE,4
5562,FALSE,2
5563,FALSE,1
5564,FALSE,0
5565,FALSE,2
5566,FALSE,0
5567,FALSE,1
5568,FALSE,0
5569,FALSE,2
5570,FALSE,0
5571,FALSE,2
5572,TRUE,4
5573,FALSE,2
5574,FALSE,2
5575,FALSE,0
5576,TRUE,4
5577,TRUE,4
5578,FALSE,0
5579,FALSE,3
5580,FALSE,1
5581,TRUE,4
5582,FALSE,2
5583,FALSE,2
5584,FALSE,1
5585,TRUE,4
5586,TRUE,4
5587,FALSE,1
5588,FALSE,1
5589,FALSE,1
5590,FALSE,1
5591,FALSE,0
5592,FALSE,1
5593,FALSE,2
5594,TRUE,4
5595,FALSE,1
5596,FALSE,3
5597,TRUE,4
5598,TRUE,4
5599,FALSE,1
5600,FALSE,1
5601,FALSE,0
5602,TRUE,4
5603,TRUE,4
5604,FALSE,1
5605,TRUE,4
5606,FALSE,1
5607,FALSE,0
5608,FALSE,2
5609,FALSE,2
5610,TRUE,4
5611,FALSE,1
5612,TRUE,4
5613,FALSE,1
5614,FALSE,1
5615,FALSE,1
5616,FALSE,3
5617,FALSE,2
5618,FALSE,1
5619,FALSE,2
5620,FALSE,1
5621,FALSE,2
5622,FALSE,1
5623,FALSE,0
5624,FALSE,3
5625,FALSE,1
5626,FALSE,0
5627,TRUE,4
5628,FALSE,0
5629,FALSE,1
5630,FALSE,0
5631,FALSE,1
5632,FALSE,0
5633,FALSE,0
5634,TRUE,4
5635,TRUE,4
5636,FALSE,3
5637,FALSE,1
5638,TRUE,4
5639,FALSE,1
5640,FALSE,2
5641,TRUE,4
5642,FALSE,1
5643,FALSE,1
5644,FALSE,1
5645,FALSE,2
5646,TRUE,4
5647,TRUE,4
5648,FALSE,3
5649,FALSE,2
5650,FALSE,0
5651,FALSE,0
5652,FALSE,4
5653,FALSE,0
5654,FALSE,1
5655,FALSE,2
5656,FALSE,1
5657,FALSE,0
5658,FALSE,2
5659,FALSE,3
5660,FALSE,1
5661,FALSE,1
5662,FALSE,1
5663,TRUE,4
5664,FALSE,2
5665,FALSE,1
5666,TRUE,4
5667,TRUE,4
5668,TRUE,4
5669,FALSE,2
5670,TRUE,4
5671,FALSE,0
5672,FALSE,1
5673,FALSE,1
5674,TRUE,4
5675,FALSE,1
5676,FALSE,2
5677,FALSE,1
5678,FALSE,2
5679,TRUE,4
5680,TRUE,4
5681,FALSE,0
5682,TRUE,4
5683,FALSE,3
5684,TRUE,4
5685,TRUE,4
5686,TRUE,4
5687,FALSE,1
5688,TRUE,4
5689,FALSE,0
5690,TRUE,4
5691,TRUE,4
